번호,종목코드,기업명,업종코드,업종,상장주식수(주),자본금(원),액면가(원),통화구분,대표전화,주소,총카운트
2049,104700,한국철강,032401,1차 철강 제조업,"46,050,000","46,050,000,000","1,000",원(KRW),055-260-0500,경상남도 창원시 성산구  공단로103번길 12 한국철강(주) ,2239
2050,017960,한국카본,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업","43,960,757","21,980,378,500",500,원(KRW),055-350-8888,경상남도 밀양시 부북면 춘화로 85 ,2239
2051,023760,한국캐피탈,116409,기타 금융업,"168,209,576","84,104,788,000",500,원(KRW),042 -480 -8032,대전광역시 서구  둔산서로 81 ,2239
2052,054040,한국컴퓨터,032602,전자부품 제조업,"16,071,290","8,035,645,000",500,원(KRW),041-589-3320,경상북도 구미시  임수로 24 ,2239
2053,050540,한국코퍼레이션,147509,기타 사업지원 서비스업,"26,312,841","13,156,420,500",500,원(KRW),02-3401-4114,서울특별시 중구 소월로2길 30 남산트라팰리스,2239
2054,161890,한국콜마,032004,기타 화학제품 제조업,"22,346,698","11,173,349,000",500,원(KRW),02-3485-0332,세종특별자치시  전의면 덕고개길 12-11 ,2239
2055,024720,한국콜마홀딩스,116409,기타 금융업,"17,938,966","8,969,483,000",500,원(KRW),041-862-1057,세종특별자치시  전의면 덕고개길 12-11 ,2239
2056,021650,한국큐빅,032202,플라스틱제품 제조업,"16,350,563","8,175,281,500",500,원(KRW),(031)491-5325,경기도 안산시 단원구 살막길 39 ,2239
2057,161390,한국타이어,032201,고무제품 제조업,"123,875,069","61,937,534,500",500,원(KRW),02-2222-1000,서울특별시 강남구  테헤란로 133 ,2239
2058,000240,한국타이어월드와이드,116409,기타 금융업,"93,020,173","46,510,086,500",500,원(KRW),02-2222-1000,서울특별시 강남구 테헤란로 133 ,2239
2059,053590,한국테크놀로지,032902,특수 목적용 기계 제조업,"66,979,149","33,489,574,500",500,원(KRW),02-2106-7500,서울특별시 중구 소월로2길 30 남산트라팰리스,2239
2060,034830,한국토지신탁,116402,신탁업 및 집합투자업,"252,489,230","252,489,230,000","1,000",원(KRW),0234511181,서울특별시 강남구 테헤란로 309 ,2239
2061,007280,한국특수형강,032401,1차 철강 제조업,"18,020,878","9,010,439,000",500,원(KRW),051-323-2611,부산광역시 사상구  장인로77번길 52(학장동) ,2239
2062,168490,한국패러랠,116402,신탁업 및 집합투자업,"80,020,000","400,100,000,000",0,원(KRW),02-3276-4815,서울특별시 영등포구 은행로3 ,2239
2063,037230,한국팩키지,031702,"골판지, 종이 상자 및 종이용기 제조업","25,000,000","12,500,000,000",500,원(KRW),02-565-8600,경기도 안산시 단원구  해안로 227 (주)한국팩키지 ,2239
2064,010100,한국프랜지공업,033003,자동차 신품 부품 제조업,"30,450,420","30,450,420,000","1,000",원(KRW),052-233-5511,울산 동구 동부동 194,2239
2065,047810,한국항공우주,033103,"항공기,우주선 및 부품 제조업","97,475,107","487,375,535,000","5,000",원(KRW),055-851-1000,경상남도 사천시  사남면 공단1로 78 한국항공우주산업 ,2239
2066,123690,한국화장품,074604,생활용품 도매업,"16,068,000","8,034,000,000",500,원(KRW),02-724-3281,서울특별시 종로구 청계천로 35 ,2239
2067,003350,한국화장품제조,032004,기타 화학제품 제조업,"4,532,000","2,266,000,000",500,원(KRW),02-724-3710,서울특별시 종로구 청계천로 35 ,2239
2068,030520,한글과컴퓨터,105802,소프트웨어 개발 및 공급업,"23,082,211","12,202,162,500",500,원(KRW),031-627-7000,"경기도 성남시 분당구 대왕판교로644번길 49 (삼평동, 한컴타워)",2239
2069,052600,한네트,106102,전기 통신업,"11,563,700","5,781,850,000",500,원(KRW),02-2125-6000,서울특별시 마포구  독막로 281 ,2239
2070,011500,한농화성,032004,기타 화학제품 제조업,"15,637,042","7,818,521,000",500,원(KRW),063-462-2455,"전라북도 군산시  외항1길 24 (소룡동,0)",2239
2071,002390,한독,032102,의약품 제조업,"13,763,533","6,881,766,500",500,원(KRW),02-527-5114,서울특별시 강남구  테헤란로 132 ,2239
2072,014790,한라,064102,토목 건설업,"38,874,942","194,374,710,000","5,000",원(KRW),02-3434-5114,서울특별시 송파구 올림픽로 289 ,2239
2073,092460,한라IMS,033101,선박 및 보트 건조업,"11,459,502","5,729,751,000",500,원(KRW),051-601-7000,부산광역시 강서구  화전산단1로 115 ,2239
2074,060980,한라홀딩스,116409,기타 금융업,"10,802,691","55,086,180,000","5,000",원(KRW),02-3434-6363,경기도 용인시 기흥구 기흥단지로 46 -,2239
2075,053690,한미글로벌,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업","10,957,550","5,478,775,000",500,원(KRW),02-3429-6300,서울특별시 강남구 테헤란로87길 36 도심공항타워 층,2239
2076,042700,한미반도체,032902,특수 목적용 기계 제조업,"57,223,890","12,716,420,500",200,원(KRW),032-571-9100,인천광역시 서구 가좌로30번길 14 ,2239
2077,008930,한미사이언스,116409,기타 금융업,"63,499,267","31,749,633,500",500,원(KRW),02-410-9114,경기도 화성시 팔탄면 무하로 214 한미약품(주) 팔탄공단,2239
2078,128940,한미약품,032102,의약품 제조업,"11,385,691","28,464,227,500","2,500",원(KRW),031-356-3311,경기도 화성시  팔탄면 무하로 214 ,2239
2079,047080,한빛소프트,105802,소프트웨어 개발 및 공급업,"24,779,836","12,389,918,000",500,원(KRW),070-4050-8000,서울특별시 금천구 가산디지털1로 186 제이플라츠빌딩3층 ,2239
2080,009240,한샘,074604,생활용품 도매업,"23,533,928","23,533,928,000","1,000",원(KRW),02-6470-3114,경기도 안산시 단원구 번영2로 144 ,2239
2081,020000,한섬,031401,봉제의복 제조업,"24,630,000","12,315,000,000",500,원(KRW),02-3416-2000,서울특별시 강남구  도산대로 523 한섬빌딩,2239
2082,003680,한성기업,031002,수산물 가공 및 저장 처리업,"5,933,871","29,669,355,000","5,000",원(KRW),051-410-7100,부산광역시 영도구  태종로 63 ,2239
2083,105630,한세실업,031401,봉제의복 제조업,"40,000,000","20,000,000,000",500,원(KRW),02-3779-0779,서울특별시 영등포구 은행로 29 정우빌딩 ,2239
2084,069640,한세엠케이,074704,"섬유, 의복, 신발 및 가죽제품 소매업","12,909,322","6,454,661,000",500,원(KRW),02-2142-5000,서울특별시 강남구  논현로 633 ,2239
2085,016450,한세예스24홀딩스,116409,기타 금융업,"40,000,000","20,000,000,000",500,원(KRW),02-3779-0800,서울특별시 영등포구  은행로 11 일신빌딩 6층 ,2239
2086,009180,한솔로지스틱스,085209,기타 운송관련 서비스업,"27,477,425","14,340,941,000",500,원(KRW),02-3287-7400,서울특별시 중구 을지로 100 파인애비뉴 B동 22층 ,2239
2087,070300,한솔시큐어,105802,소프트웨어 개발 및 공급업,"7,366,074","3,683,037,000",500,원(KRW),02-2082-0777,서울시 구로구 디지털로 306 대륭포스트타워2차 508호 ,2239
2088,221610,한솔씨앤피,032004,기타 화학제품 제조업,"3,993,673","1,996,836,500",500,원(KRW),031-364-7400,경기도 안산시 단원구 강촌로 203 &nbsp,2239
2089,070590,한솔인티큐브,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","13,879,521","6,939,760,500",500,원(KRW),02)6005-3000,"서울특별시 마포구 월드컵북로 396, 14층 (상암동, 누리꿈스퀘어비즈니스타워)",2239
2090,213500,한솔제지,031701,"펄프, 종이 및 판지 제조업","23,800,576","119,002,880,000","5,000",원(KRW),02-3287-6040,"서울특별시 중구 을지로 100 비동 (을지로2가, 파인애비뉴) ",2239
2091,014680,한솔케미칼,032001,기초 화학물질 제조업,"11,295,195","56,475,975,000","5,000",원(KRW),02-2152-2326,서울특별시 강남구 테헤란로 513K Tower 7F / 8F ,2239
2092,004710,한솔테크닉스,032602,전자부품 제조업,"22,109,878","110,549,390,000","5,000",원(KRW),02-3287-7902,서울특별시 중구 을지로 100 ,2239
2093,010420,한솔피엔에스,074607,기타 전문 도매업,"20,493,012","10,246,506,000",500,원(KRW),02-6005-4534,서울특별시 중구 퇴계로 213 일흥빌딩 5층 ,2239
2094,004150,한솔홀딩스,116409,기타 금융업,"46,359,871","231,799,355,000","5,000",원(KRW),02-3287-6875,서울특별시 중구 을지로 100 파인애비뉴 B동 24층 ,2239
2095,025750,한솔홈데코,031601,제재 및 목재 가공업,"80,565,149","83,765,149,000","1,000",원(KRW),02-3284-3881,서울특별시 동작구 보라매로5길 15 전문건설회관빌딩 ,2239
2096,226440,한송네오텍,032902,특수 목적용 기계 제조업,"38,201,008","3,820,100,800",100,원(KRW),054-462-9930,경상북도 구미시 1공단로7길 36-1 -,2239
2097,042520,한스바이오메드,032103,의료용품 및 기타 의약 관련제품 제조업,"9,857,857","4,928,928,500",500,원(KRW),02-466-2266,"서울특별시 송파구 정의로8길 7 9F,11F,12F",2239
2098,004960,한신공영,064101,건물 건설업,"11,570,702","57,853,510,000","5,000",원(KRW),02-3393-3114,경기도 용인시 처인구  백암면 덕평로 82 ,2239
2099,011700,한신기계공업,032901,일반 목적용 기계 제조업,"32,446,151","16,223,075,500",500,원(KRW),031-491-3911,경기도 안산시 단원구  해봉로330번길 23 신길동,2239
2100,078350,한양디지텍,032601,반도체 제조업,"10,000,000","5,000,000,000",500,원(KRW),031-273-8600,경기도 화성시 삼성1로 332-7 ,2239
2101,045100,한양이엔지,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업","18,000,000","9,000,000,000",500,원(KRW),031-695-0000,"경기도 화성시 영통로26번길 72 (반월동,외2필지)",2239
2102,001750,한양증권,116601,금융 지원 서비스업,"12,728,534","66,267,670,000","5,000",원(KRW),02-3770-5000,서울 영등포구 여의도동 34-11,2239
2103,018880,한온시스템,032901,일반 목적용 기계 제조업,"533,800,000","53,380,000,000",100,원(KRW),042-930-6114,대전광역시 대덕구  신일서로 95 ,2239
2104,009420,한올바이오파마,032102,의약품 제조업,"52,240,638","26,120,319,000",500,원(KRW),042-932-5997,대전광역시 대덕구  상서당1길 43  ,2239
2105,014130,한익스프레스,084903,도로 화물 운송업,"12,000,000","6,000,000,000",500,원(KRW),02-3400-5474,경기도 화성시 양감면 초록로 103 (주)한익스프레스,2239
2106,046110,한일네트웍스,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","11,954,227","5,977,113,500",500,원(KRW),02-3466-9100,서울특별시 강남구 강남대로 330 우덕빌딩13층 ,2239
2107,024740,한일단조,033003,자동차 신품 부품 제조업,"29,891,328","14,945,664,000",500,원(KRW),055-282-3201,경상남도 창원시 성산구  성주로97번길 42 한일단조공업(주) 경리팀,2239
2108,005860,한일사료,031008,동물용 사료 및 조제식품 제조업,"39,403,685","19,701,842,500",500,원(KRW),031 -280 -4025,경기도 용인시 기흥구 하갈로 127(하갈동) ,2239
2109,300720,한일시멘트,032303,"시멘트, 석회, 플라스터 및 그 제품 제조업","4,144,970","20,724,850,000","5,000",원(KRW),02-531-7000,서울특별시 강남구 강남대로 330 우덕빌딩 ,2239
2110,123840,한일진공,032902,특수 목적용 기계 제조업,"54,977,886","5,497,788,600",100,원(KRW),032-821-9300,인천광역시 남동구  남동동로 183번길 30 ,2239
2111,002220,한일철강,032401,1차 철강 제조업,"2,232,233","11,161,165,000","5,000",원(KRW),02-2267-6161,서울특별시 중구  퇴계로27길 28 (한영빌딩 9층),2239
2112,006390,한일현대시멘트,032303,"시멘트, 석회, 플라스터 및 그 제품 제조업","16,758,544","83,792,720,000","5,000",원(KRW),02-520-2114,서울특별시 강남구 강남대로 330 역삼동 우덕빌딩 ,2239
2113,003300,한일홀딩스,137105,회사 본부 및 경영 컨설팅 서비스업,"6,269,978","31,349,890,000","5,000",원(KRW),02-550-7901,서울특별시 강남구  강남대로 330 우덕빌딩 ,2239
2114,007770,한일화학,032001,기초 화학물질 제조업,"3,510,000","1,755,000,000",500,원(KRW),02  -3448-4253,경기도 시흥시  공단1대로 37 한일화학공업(주) ,2239
2115,051600,한전KPS,064203,전기 및 통신 공사업,"45,000,000","9,000,000,000",200,원(KRW),061-345-2000,전라남도 나주시 문화로 211 -,2239
2116,052690,한전기술,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업","38,220,000","7,644,000,000",200,원(KRW),031-289-3114,경상북도 김천시 혁신로 269 (율곡동),2239
2117,130660,한전산업,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업","32,600,000","16,300,000,000",500,원(KRW),02-2250-2700,서울특별시 중구  서소문로 115 한산빌딩 ,2239
2118,107640,한중엔시에스,033003,자동차 신품 부품 제조업,"3,795,000","1,897,500,000",500,원(KRW),054-337-5050,경북 영천시 채신동 영천일반산업단지 9B 1L,2239
2119,002320,한진,084903,도로 화물 운송업,"11,974,656","59,873,280,000","5,000",원(KRW),02-728-5114,서울특별시 중구 남대문로 63 한진빌딩 ,2239
2120,097230,한진중공업,064102,토목 건설업,"106,052,508","530,262,540,000","5,000",원(KRW),051-410-3114,부산광역시 영도구  태종로 233 한진중공업,2239
2121,003480,한진중공업홀딩스,116409,기타 금융업,"29,529,812","155,149,060,000","5,000",원(KRW),051-410-3114,부산광역시 중구 충장대로 6(중앙동4가) ,2239
2122,180640,한진칼,116409,기타 금융업,"59,170,458","149,268,060,000","2,500",원(KRW),02-726-6166,서울특별시 중구 소공로 88 (소공동),2239
2123,005110,한창,074605,기계장비 및 관련 물품 도매업,"34,458,589","17,229,294,500",500,원(KRW),02-850-6545,부산광역시 연제구 중앙대로1043번길 50 4층(연산동),2239
2124,079170,한창산업,032402,1차 비철금속 제조업,"5,200,000","2,600,000,000",500,원(KRW),(031)353-2970,경기도 화성시 양감면 암소고개로 227-14 ,2239
2125,009460,한창제지,031701,"펄프, 종이 및 판지 제조업","59,667,486","29,833,743,000",500,원(KRW),055-370-2000,경상남도 양산시  웅상대로 1564 (주)한창제지,2239
2127,054920,한컴시큐어,105802,소프트웨어 개발 및 공급업,"14,136,552","7,068,276,000",500,원(KRW),031-622-6300,경기도 성남시 분당구 대왕판교로644번길 49 한컴타워 9층,2239
2128,215090,한컴유니맥스,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","18,152,087","1,815,208,700",100,원(KRW),02-368-6298,경기도 안양시 동안구 학의로 268 410호 (관양동),2239
2129,077280,한컴지엠디,105802,소프트웨어 개발 및 공급업,"11,766,339","5,883,169,500",500,원(KRW),031-622-6111,경기도 성남시 분당구 대왕판교로644번길 49 한컴타워,2239
2130,002680,한탑,031006,"곡물가공품, 전분 및 전분제품 제조업","20,800,000","10,400,000,000",500,원(KRW),051 -626 -2841,부산 남구 대연3동 598-7 ,2239
2131,066110,한프,032603,컴퓨터 및 주변장치 제조업,"45,444,407","22,722,203,500",500,원(KRW),043-536-7561,제주특별자치도 제주시 중앙로 217 제주벤처마루 606호 ,2239
2132,000880,한화,032004,기타 화학제품 제조업,"74,958,735","489,550,145,000","5,000",원(KRW),02-729-1114,서울특별시 중구  청계천로 86 24층,2239
2133,027390,한화갤러리아타임월드,074701,종합 소매업,"6,000,131","30,000,655,000","5,000",원(KRW),042-480-5000,대전광역시 서구  대덕대로 211 갤러리아타임월드백화점 (주)한화타임월드,2239
2134,088350,한화생명,116501,보험업,"868,530,000","4,342,650,000,000","5,000",원(KRW),02-789-5114,서울특별시 영등포구 63로 50 ,2239
2135,000370,한화손해보험,116501,보험업,"116,738,915","583,694,575,000","5,000",원(KRW),02-1566-8000,서울특별시 영등포구  여의대로 56 한화손해보험(주),2239
